"PermisoId","NumeroPermiso","RazonSocial","Calle","CodigoPostal","Colonia","Latitud","Longitud","Regular","Premium","Diesel","FechaAplicacion"
"9855","PL/8282/EXP/ES/2015","ZACARIAS MELHEM SALINAS","AV FRANCISCO I MADERO N 109 NORTE","88900","LA PAZ","25.97927","-98.0687","15.8","17.46","16.95","1/14/2017 12:30:00 AM"
"9856","PL/8387/EXP/ES/2015","E.S.G.E.S. S.A. DE C.V.","AVENIDA CHIAPAS S/N","86980","FRACCIONAMIENTO TIERRA Y LIBERTAD","17.74104","-91.77973","15.56","17.34","16.63",""
"9857","PL/8525/EXP/ES/2015","SUPER SERVICIO HERRERA DEL NORTE  SA DE CV","AV DE LAS TORRES N 540","32590","VALLE DORADO","31.64874","-106.3879","15.71","","","1/14/2017 1:00:00 AM"
"9858","PL/8154/EXP/ES/2015","SERVICIO MANACAR S.A. DE C.V.","BOULEVARD BENITO JUAREZ S/N ESQ. AV. REFORMA","68310","LA PIRAGUA","18.08176","-96.13745","15.61","17.38","16.68",""
"9859","PL/8536/EXP/ES/2015","SERVICIOS MARITIMOS DE CABO  SA DE CV","Blvd. Paseo de la Marina  Num 1269","23450","CENTRO","22.88009","-109.9066","16","","","1/13/2017 1:59:00 PM"
"9860","PL/8151/EXP/ES/2015","INMOBILIARIA LOS REYES FIASA  SA DE CV","BOULEVARD PUERTO AEREO NO. 134","15530","MOCTEZUMA 2DA. SECCION","19.4247","-99.09435","16.32","18.19","17.06","1/13/2017 4:19:00 PM"
"9861","PL/8611/EXP/ES/2015","ESTACION DE SERVICIO QUETZALCOATL  S.A. DE C.V.","LATERAL NORTE RECTA A CHOLULA No. 3499","72810","EX HACIENDA SANTA TERESA  SAN ANDRES CHOLULA PUE.","19.0601","-98.27602","15.78","17.55","","1/14/2017 3:28:00 PM"
"9862","PL/8424/EXP/ES/2015","SERVICIO COPALA  S.A. DE C.V.","CARRT. NACIONAL ACAPULCO-PINOTEPA S/N","41870","EL MANGUITO","16.60344","-98.97092","","17.65","","1/28/2017 12:52:00 AM"
"9862","PL/8424/EXP/ES/2015","SERVICIO COPALA  S.A. DE C.V.","CARRT. NACIONAL ACAPULCO-PINOTEPA S/N","41870","EL MANGUITO","16.60344","-98.97092","","","16.96","1/28/2017 12:54:00 AM"
"9862","PL/8424/EXP/ES/2015","SERVICIO COPALA  S.A. DE C.V.","CARRT. NACIONAL ACAPULCO-PINOTEPA S/N","41870","EL MANGUITO","16.60344","-98.97092","15.89","","","1/28/2017 12:57:00 AM"
"9863","PL/8527/EXP/ES/2015","SUCESION INTESTAMENTARIA A BIENES DE MANUEL POZOS ALDAVE","CARR. MEXICO-VERACRUZ KM. 212","75160","Sin Colonia","19.13124","-97.65245","15.71","","16.78",""
"9864","PL/8258/EXP/ES/2015","COMBUSTIBLES DE LA CUENCA DEL PAPALOAPAN S.A. DE C.V.","CARRETERA FEDERAL LA TINAJA A CIUDAD ALEMAN KM 53.150 MARGEN DERECHO","95370"," VISTA HERMOSA","18.33905","-96.2452","15.61","17.38","16.68",""
"9865","PL/8673/EXP/ES/2015","GASOLINERA BARCLIN  S.A. DE C.V.","BLVD. SILVESTRE GUSTAVO BROWN TARIN NO. 2","83550"," LA CHOYA","31.33971","-113.5617","16.54","18.4","",""
"9866","PL/8476/EXP/ES/2015","COMBUSTIBLES DE LA VEGA  S.A. DE C.V.","METLATIAPA S/N","43330","BARRIO LA ALAMEDA","20.74166","-98.7963","16.4","","17.49","1/9/2017 11:29:00 AM"
"9867","PL/8371/EXP/ES/2015","NATIVIDAD VELAZQUEZ CADEZA","CAMINO AMATLAN-CUICHAPA NO.45","94950","MALINCHE","18.7972","-96.9149","15.62","17.39","16.69",""
"9868","PL/8429/EXP/ES/2015","SERVICIO ADAREN  S.A. DE C.V.","BOULEVARD OMETEPEC-LAS VIGAS NO.2","41700","CENTRO","0","0","15.89","","","1/30/2017 3:26:00 PM"
"9868","PL/8429/EXP/ES/2015","SERVICIO ADAREN  S.A. DE C.V.","BOULEVARD OMETEPEC-LAS VIGAS NO.2","41700","CENTRO","0","0","","17.65","","1/30/2017 3:28:00 PM"
"9869","PL/8599/EXP/ES/2015","HIDROCARBUROS MARADEVI S.A. DE C.V.","AUTOPISTA CORDOBA-VERACRUZ SENTIDO 2 KM 93.563 ","91698"," MATA DE PITA","19.10916","-96.17625","15.33","17.11","16.41","1/13/2017 5:55:00 PM"
"9870","PL/8413/EXP/ES/2015","E.S.G.E.S. S.A. DE C.V.","CARRETERA CAMPECHE-CHAMPOTON NO. 81  POR LIBRAMIENTO CARRETERO ","24500","LERMA","19.7911","-90.61916","15.65","17.42","16.72",""
"9871","PL/8551/EXP/ES/2015","GASOLINERA LA MANZANILLA  S. A. DE C. V.","CALLE AVILA CAMACHO No.200","49460","LA MANZANILLA DE LA PAZ","20.00666","-103.151","16.52","18.4","17.24",""
"9872","PL/8268/EXP/ES/2015","HIDROSINA PLUS  S.A. DE C.V.","PERIFERICO CARLOS MOLINA Y AV. FRANBOYANES S/N","86540","RANCHERIA PASO Y PLAZA CARDENAS","17.97556","-93.37753","15.56","17.34","",""
"9873","PL/8430/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","CALZADA SALTO DEL AGUA NO. 1851","25904","QUINTA MANANTIALES","25.51199","-100.939","15.98","17.75","",""
"9874","PL/8652/EXP/ES/2015","IMPULSORA ENERGETICA  S.A. DE C.V.","MANUEL GOMEZ MORIN (ANILLO PERIFERICO) NO. 2090","44727","TETLAN RIO VERDE","20.7026","-103.2816","16.52","18.4","17.24","1/12/2017 2:10:00 PM"
"9875","PL/8324/EXP/ES/2015","GASOLINERA ZARCA DE POZA RICA S.A. DE C.V.","CARRETERA POZA RICA - CAZONES KM.2.5","93306","FRACCIONAMIENTO VILLA DE LAS FLORES","20.58131","-97.42742","15.48","17.25","16.57",""
"9876","PL/8459/EXP/ES/2015","SUPER GAS REAL DEL POTOSI  S. A. DE C. V.","CARRETERA SAN LUIS-RIO VERDE # 1710 KM 252+945","78421"," LOS GÓMEZ ","0","0","15.81","17.73","16.88",""
"9877","PL/8248/EXP/ES/2015","HIDROSINA PLUS  S.A. DE C.V.","BOULEVARD TORREON MATAMOROS NUM. 5000","27000","LA MERCED","25.53483","-103.3949","16.13","17.9","",""
"9878","PL/8686/EXP/ES/2015","SERVICIOS LA PRIMAVERA  S.A. DE C.V.","AUTOPISTA PATZCUARO LAZARO CARDENAS KM. 124 S/N","61750"," IBERICA HUERTAS DE PAPAYA Y HUERTAS DE CAÑA","19.19505","-101.9165","16.26","18.03","17.33",""
"9879","PL/8681/EXP/ES/2015","MULTISERVICIOS ESPECIALIZADOS MORITA S.A.DE C.V.","CARRETERA LA PROVIDENCIA - LUIS MOYA KM. 14+332.04","20616","GAMEZ OROZCO","22.17026","-102.2463","16.16","17.93","17.23",""
"9880","PL/8292/EXP/ES/2015","HIDROSINA PLUS  S.A. DE C.V.","AV. PATRIA ESQ. BLVD. LUIS F. MOLINA NO. 53140","80000","LAZARO CARDENAS","24.76818","-107.3708","16.24","18.01","",""
"9881","PL/8508/EXP/ES/2015","MARIA EUGENIA MORALES ARVIZU","CALLE JALISCO NO. 6604","85050","MISION SAN JAVIER","27.45218","-109.9295","16.08","17.86","17.18",""
"9882","PL/8496/EXP/ES/2015","SERVICENTRO CUAUHTEMOC  S DE RL DE CV","JUSTO SIERRA No. 299","21200","CUAUHTEMOC NORTE","32.66269","-115.4523","16.17","17.95","",""
"9883","PL/8554/EXP/ES/2015","GASOLINERA ARCA  S.A. DE C.V.","BLVD. PASO POR EL FUERTE 702","81800","SD","26.41041","-108.6165","15.94","17.71","17.04",""
"9884","PL/8451/EXP/ES/2015","GASOLINERA TECORRAL S.A DE C.V","CARRT. ATENANGO-HUITZUCO KM 2","41030","S/D","18.11951","-99.11621","15.97","17.74","17.04","1/15/2017 2:25:00 PM"
"9885","PL/8378/EXP/ES/2015","GASEGURO SA DE CV","BLVD IZTACCIHUATL Y/O CAMINO SAN SEBASTIAN-STA FE 4987","45640","SAN SEBASTIAN EL GRANDE","0","0","16.52","18.4","","1/29/2017 12:01:00 AM"
"9886","PL/8334/EXP/ES/2015","COMBUSTIBLES Y LUBRICANTES HANDALL S.A. DE C.V.","AV ALVARO OBREGON NO.361-B ENTRE CECILIO CHI Y BOGOTA ","77000","CENTRO","18.49856","-88.30629","15.9","17.67","16.97",""
"9887","PL/8645/EXP/ES/2015","ATZEL BELEN VALDEZ BARRERA","CARRETERA JOQUICINGO - EL CAPULIN No. 101","52370","PARAJE LA DESVIACION","19.04732","-99.54198","15.97","17.74","17.04","1/17/2017 7:39:00 PM"
"9888","PL/8425/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","CARR. MONTERREY - GARCIA KM 6.50","66000"," FRACCIONAMIENTO LAS AMERICAS PARQUE INDUSTRIAL ","25.74862","-100.5278","16.31","18.19","17.03",""
"9889","PL/8738/EXP/ES/2015","AUTO SERVICIO LA PIEDRERA  S.A. DE C.V.","BLVD. ROSENDO G. CASTRO OTE 502","81280","BIENESTAR","25.78136","-108.9865","15.94","17.71","17.04",""
"9890","PL/8308/EXP/ES/2015","EL OASIS EN EL LIBRAMIENTO  S.A. DE C.V.","C. LIB. ADOLFO LOPEZ MATEOS NO. 243","92860","VILLA ROSITA","20.96281","-97.42865","15.48","17.25","16.57",""
"9891","PL/8683/EXP/ES/2015","GRUPO GASOLINERO 4 SENORIOS S.A. DE C.V.","CARRETERA  FEDERAL APIZACO - HUAUCHINANGO KM. 59","73300"," SC","19.85943","-98.01892","16.59","18.36","17.66",""
"9892","PL/8647/EXP/ES/2015","GASOLINERA DE VILLA HIDALGO  S.A. DE C.V.","AV. EJIDO NO. 80","63550","CENTRO","21.74238","-105.234","16.33","","17.43","1/13/2017 7:27:00 PM"
"9893","PL/8208/EXP/ES/2015","AUTOSERVICIOS ALFA  S.A. DE C.V.","AVENIDA ING. LUIS G. ALCERREGA NO. 2701","21130","RESIDENCIAL SANTA BARBARA","32.64614","-115.5189","16.17","17.95","",""
"9894","PL/8237/EXP/ES/2015","AUTO SERVICIO EL TOLO  S.A. DE C.V.","CALZADA GENERAL LAZARO CARDENAS NO. 3486","21190","HUERTAS DE LA PROGRESO","32.62169","-115.5395","16.17","17.95","","1/13/2017 4:50:00 PM"
"9895","PL/8662/EXP/ES/2015","SERVICIO SAN BERNABE  SA DE CV","AV LINCOLN PTE. No. 10000","64108","PLUTARCO ELIAS CALLES","25.75733","-100.3982","16.31","18.19","17.03",""
"9896","PL/8158/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","BLVD. DELTA NUM. 202","37000","FRACCIONAMIENTO INDUSTRIAL DELTA","21.08868","-101.6227","16.09","17.86","",""
"9897","PL/8692/EXP/ES/2015","GASOLINERA BORJA  S. A. DE C. V.","C. RODOLFO FELIX VALDEZ NO. 302 PTE.","85170","FRANJA COMERCIAL 300","27.46458","-109.9455","16.08","17.86","17.18","1/26/2017 6:00:00 AM"
"9898","PL/8714/EXP/ES/2015","SUPER SERVICIO BULEVARES  S.A. DE C.V.","AV. LOMAS VERDES S/N","53150","SANTA CRUZ ACATLAN","19.48882","-99.24096","16.27","18.14","",""
"9899","PL/8164/EXP/ES/2015","GASOLINERA FAZA  S.A. DE C.V.","KM.11.56 CARR.INTEROCEANICA","35081"," EJIDO SEIS DE ENERO","25.52696","-103.6243","16.13","17.9","17.2",""
"9900","PL/8318/EXP/ES/2015","SERVICIOS Y MANTENIMIENTO DEL NORTE DE REYNOSA  S.A. DE C.V.","CARR.A MATAMOROS KM.82.5 S/N ENFRENTE ENTRADA AL AEROPUERTO ","88788","BIENESTAR ","26.02028","-98.22662","15.8","","16.95",""
"9901","PL/8314/EXP/ES/2015","ENERGETICOS DE TEPEACA  S.A. DE C.V.","4 SUR NO. 505 ESQ. 7 ORIENTE","75200","CENTRO","18.96073","-97.89882","15.78","17.55","16.85","1/13/2017 6:13:00 PM"
"9902","PL/8417/EXP/ES/2015","MANUEL ALFONZO LINAJE NEIRA","5 DE MAYO 110","25600","ZONA CENTRO","26.92766","-101.4506","16.03","17.8","","1/13/2017 11:13:00 AM"
"9903","PL/8254/EXP/ES/2015","HIDROSINA PLUS  S.A. DE C.V.","BLVD. TULA-ITURBE NO. 118 - B","42800","SALITRE","20.05827","-99.33463","15.83","17.6","",""
"9904","PL/8209/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","AV. JOSE VASCONCELOS NO. 667","66230","CENTRO","25.66107","-100.3985","16.31","18.19","17.03",""
"9905","PL/8436/EXP/ES/2015","ESTACIONES DE SERVICIO SAN JOSE DE A.  SA DE CV","CARRT. OMETEPEC-XOCHISTLAHUACA S/N","41704","OMETEPEC","16.71","-98.36991","","","16.96","1/30/2017 3:08:00 PM"
"9905","PL/8436/EXP/ES/2015","ESTACIONES DE SERVICIO SAN JOSE DE A.  SA DE CV","CARRT. OMETEPEC-XOCHISTLAHUACA S/N","41704","OMETEPEC","16.71","-98.36991","15.89","","","1/30/2017 3:10:00 PM"
"9905","PL/8436/EXP/ES/2015","ESTACIONES DE SERVICIO SAN JOSE DE A.  SA DE CV","CARRT. OMETEPEC-XOCHISTLAHUACA S/N","41704","OMETEPEC","16.71","-98.36991","","17.65","","1/30/2017 3:11:00 PM"
"9906","PL/8170/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","BLVD. VENUSTIANO CARRANZA NO. 7625","25200","LOS RODRIGUEZ","25.49461","-100.9671","15.98","17.75","",""
"9907","PL/8520/EXP/ES/2015","LIMA PROVEEDORA DE SERVICIOS  S.A. DE C.V.","CARRETERA INTERNACIONAL KM 204 + 300 S/N","81210"," MIGUEL HIDALGO","25.82428","-108.9659","15.94","17.71","17.04","1/14/2017 10:53:00 AM"
"9908","PL/8157/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","BLVD. JUAN JOSE TORRES LANDA NUM. 1502","37390","FRACCIONAMIENTO SAN MIGUEL","21.10044","-101.6754","16.09","17.86","17.16",""
"9909","PL/8721/EXP/ES/2015","GRUPO RAM-VAL  SA DE CV","CARRETERA TEPEXPAN-TEXCOCO KM 2 + 500","56020","TEQUISISTLAN","19.60095","-98.93912","16.59","18.36","17.66",""
"9910","PL/8742/EXP/ES/2015","SUPER SERVICIO SANTA MONICA  SA DE CV","CALZADA LA HUERTA N. 200","58190","NUEVA VALLADOLID","19.70039","-101.2084","16.14","17.91","",""
"9911","PL/8211/EXP/ES/2015","PERIFUEL GASOLINERIAS S.A. DE C.V.","PERIFERICO ECOLOGICO NO. 3503","72820","UNIDAD TERRITORIAL ATLIXCAYOLT","19.02075","-98.26531","15.78","17.55","16.85","1/13/2017 3:00:00 PM"
"9912","PL/8195/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","AV. REFORMA NO. 800 PTE.","66600"," SIN COLONIA ","25.78071","-100.1979","16.31","18.19","",""
"9913","PL/8428/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","BLVD. CARLOS MORALES NO. 2631","25900","LA GRAN HACIENDA","25.53184","-100.9433","15.98","17.75","",""
"9914","PL/8489/EXP/ES/2015","NATIVIDAD VELAZQUEZ CADEZA","FRAC.PRE.RUS.EN LO QUE SE LLAMO HDA.SAN PABLO S/N","94900","C.SAN ANTONIO ANTES CAN.DE ORIZABA","18.70251","-96.75268","15.62","17.39","16.69","1/23/2017 9:30:00 PM"
"9915","PL/8220/EXP/ES/2015","JUAN ANTONIO ALBERTO HERNANDEZ GONZALEZ","BARTOLOME DELGADO DE LEON 512 SUR","85000","EL CAMPANARIO","27.48726","-109.9102","16.08","17.86","17.18","1/15/2017 6:55:00 PM"
"9916","PL/8760/EXP/ES/2015","MULTISERVICIO  ROJAS  S.A. DE C.V.","CARRETERA GUADALAJARA-SALTILLO KM. 132 ","99940","CENTRO","21.46527","-103.0909","","18.17","","1/8/2017 12:00:00 AM"
"9916","PL/8760/EXP/ES/2015","MULTISERVICIO  ROJAS  S.A. DE C.V.","CARRETERA GUADALAJARA-SALTILLO KM. 132 ","99940","CENTRO","21.46527","-103.0909","16.4","","","1/8/2017 12:54:00 AM"
"9917","PL/8426/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","LIBRAMIENTO NORESTE KM 3.875","66000"," SIN COLONIA ","25.72678","-100.5349","16.31","18.19","17.03",""
"9918","PL/8207/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","AV. ACUEDUCTO NO. 300","67192","JARDINES DE LA SILLA","25.64467","-100.1859","16.31","18.19","",""
"9919","PL/8187/EXP/ES/2015","SERVICIO LIBRAMIENTO BAPJE  S. A. DE C. V.","CARRT.LIB.HUAMANTLA KM 0+650 AL 0770","90500"," SIN COLONIA","19.32192","-97.93454","15.78","17.55","16.85",""
"9920","PL/8731/EXP/ES/2015","SERVICIO TLATILCO  S.A DE C.V","AVENIDA PRIMERO DE MAYO 160","53630","INDUSTRIAL TLATILCO","19.46663","-99.2377","16.27","18.14","17.01",""
"9921","PL/8703/EXP/ES/2015","ANA MARCELA  AVALOS ARGUELLO","AV. LAZARO CARDENAS # 512","58930","FELIX IRETA","19.86195","-100.8345","16.14","17.91","17.21",""
"9922","PL/8587/EXP/ES/2015","NATIVIDAD VELAZQUEZ CADEZA","PARCELA 41 CARRETERA LA QUEBRADORA - MATATENATITO  ENTRONQUE CON EJIDO 2 CAMINOS","94900"," LOCALIDAD MATATENATITO","18.72675","-96.65706","15.62","17.39","16.69","1/24/2017 2:10:00 PM"
"9923","PL/8576/EXP/ES/2015","GUILLERMO WURTS  RAMIREZ.","AV LAZARO CARDENAS N 112","73090","CENTRO","20.3853","-97.88347","15.48","17.25","16.57",""
"9924","PL/9037/EXP/ES/2015","RUTH ANTHCHRISTIE NINO TALAVERA","KM. 59+300 CARRETERA SAN J. DEL RIO-ACAMBARO CORON","38590"," SIN COLONIA","20.21161","-100.3659","","","0","1/1/1753 12:00:00 AM"
"9924","PL/9037/EXP/ES/2015","RUTH ANTHCHRISTIE NINO TALAVERA","KM. 59+300 CARRETERA SAN J. DEL RIO-ACAMBARO CORON","38590"," SIN COLONIA","20.21161","-100.3659","16.02","","","1/27/2017 1:38:00 PM"
"9924","PL/9037/EXP/ES/2015","RUTH ANTHCHRISTIE NINO TALAVERA","KM. 59+300 CARRETERA SAN J. DEL RIO-ACAMBARO CORON","38590"," SIN COLONIA","20.21161","-100.3659","","17.79","","1/27/2017 1:39:00 PM"
"9925","PL/9133/EXP/ES/2015","INTEGRANTES DEL EJIDO DE SAN CRISTOBAL TEXCALUCAN  S.C. DE R.L.","AUTOPISTA CHAMAPA-LA VENTA KM. 27.3","52796","EJIDO DE SAN CRISTOBAL TEXCALUCAN","19.43048","-99.29709","16.27","18.14","17.01","1/23/2017 4:40:00 PM"
"9926","PL/8944/EXP/ES/2015","GASOLINERA INFONAVIT  S.A. DE C.V.","GENERAL ARTEAGA NO. 383","47180","INFONAVIT","20.69777","-102.3516","16.4","18.17","17.49",""
"9927","PL/8900/EXP/ES/2015","CORPORACION GASOLINERA MILLENIUM  S.A. DE C.V.","CRUCE CARRT.  TEZOYUCA-TEPETZINGO","62720","COL. TEZOYUCA","18.80267","-99.19788","15.93","17.7","17",""
"9928","PL/8936/EXP/ES/2015","MERCARMEN  S.A. DE C.V.","CARRETERA SILAO- IRAPUATO KM. 132.4","36294"," MENORES","20.91545","-101.386","16.14","17.92","17.22",""
"9929","PL/9162/EXP/ES/2015","GASOLINERIA EL ROSARIO  SA DE CV","CARRETERA SAN JUAN DEL RIO-TEQUISQUIAPAN KM.6.5","76800","S/C","20.42819","-99.97341","16.02","17.79","17.09",""
"9930","PL/8947/EXP/ES/2015","GABINO RAFAEL VERGARA ROMERO","AVENIDA COLON # 195  ESQ. LIBRAMIENTO SAN PABLO","62950","LA LAGUNA","18.51031","-98.77419","15.88","17.65","16.95",""
"9931","PL/9018/EXP/ES/2015","MULTISERVICIOS SANTA CLARA  S.A. DE C.V.","CARRT. MORELIA-MARAVATIO KM. 49.65","58932"," SANTA CLARA DEL TULE","19.81907","-100.8279","16.14","17.91","17.21",""
"9932","PL/8878/EXP/ES/2015","SERVICIO CHAPLUK S.A.","AV LOPEZ MATEOS N 1409","22830","OBRERA","31.85944","-116.6165","16.16","17.93","",""
"9933","PL/9038/EXP/ES/2015","AUTOSERVICIO ACEGA  SA DE CV","CALZADA DE GUADALUPE LOTE 1","54800","LAS ANIMAS PARQUE INDUSTRIAL CUAMATLA","19.66889","-99.19671","16.27","18.14","17.01","1/13/2017 4:30:00 PM"
"9934","PL/9120/EXP/ES/2015","GASOLINERIA COSCOMATEPEC  S.A. DE C.V.","CA INDEPENDENCIA N 64","94140","CENTRO","19.06574","-97.04466","","","16.69","1/14/2017 2:02:00 PM"
"9934","PL/9120/EXP/ES/2015","GASOLINERIA COSCOMATEPEC  S.A. DE C.V.","CA INDEPENDENCIA N 64","94140","CENTRO","19.06574","-97.04466","15.62","","","1/14/2017 3:02:00 PM"
"9935","PL/9084/EXP/ES/2015","JOSE CORTE HERRERA","AVENIDA CUAUHTEMOC NO. 22","73989","S/C","19.52673","-97.61337","","","16.78","1/13/2017 12:44:00 AM"
"9935","PL/9084/EXP/ES/2015","JOSE CORTE HERRERA","AVENIDA CUAUHTEMOC NO. 22","73989","S/C","19.52673","-97.61337","15.71","","","1/13/2017 2:44:00 PM"
"9936","PL/9016/EXP/ES/2015","SERVICIO ACAPULCO-DIAMANTE  S.A. DE C.V.","PRIMAVERA NO. 34","39650","LA ZANJA","16.78258","-99.78716","15.89","17.65","",""
"9937","PL/9027/EXP/ES/2015","FIGUEROA MARTINEZ CARLOS HERNAN","AV. TULUM  LOTE 02  MANZANA 3  SUPERMANZANA 10","77780","S/C","20.21516","-87.4518","15.9","17.67","","1/29/2017 12:00:00 AM"
"9938","PL/8876/EXP/ES/2015","SERVICIO EL KENO  S.A. DE C.V.","AV PERIFERICO PONIENTE N 239","83130","CHOYAL","29.10737","-110.9921","16.06","","",""
"9938","PL/8876/EXP/ES/2015","SERVICIO EL KENO  S.A. DE C.V.","AV PERIFERICO PONIENTE N 239","83130","CHOYAL","29.10737","-110.9921","","17.83","","1/7/2017 5:28:00 PM"
"9939","PL/8997/EXP/ES/2015","FRANCISCO DIAZ DELGADO","CARR. LUIS MOYA No 1103","98800","ARBOLEDAS","0","0","16.4","18.17","17.49","1/21/2017 7:55:00 AM"
"9940","PL/8943/EXP/ES/2015","GASOLINERA BOULEVARD AEROPUERTO  S.A. DE C.V.","AV CHAPULTEPEC #1833 OTE","64800","BUENOS AIRES","25.66708","-100.2807","16.31","18.19","",""
"9941","PL/9106/EXP/ES/2015","ANAYANTZI CORDOVA DIAZ","KM 61 CARRETERA CUAPIAXTLA-IXCAQUIXTLA-PUEBLA","74900","Sin Colonia","18.467","-97.84991","15.88","","","1/12/2017 5:39:00 PM"
"9941","PL/9106/EXP/ES/2015","ANAYANTZI CORDOVA DIAZ","KM 61 CARRETERA CUAPIAXTLA-IXCAQUIXTLA-PUEBLA","74900","Sin Colonia","18.467","-97.84991","","18.14","16.95","1/12/2017 5:40:00 PM"
"9942","PL/9028/EXP/ES/2015","SERVICIO TABOR  S. A. DE C. V.","MANUEL DE J CLOUTHIER 6174","91775","AMAPOLAS I","19.16012","-96.20221","0","0","","1/1/1753 12:00:00 AM"
"9942","PL/9028/EXP/ES/2015","SERVICIO TABOR  S. A. DE C. V.","MANUEL DE J CLOUTHIER 6174","91775","AMAPOLAS I","19.16012","-96.20221","","","16.41","1/13/2017 2:15:00 PM"
"9943","PL/9164/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  SA DE CV","AVE. BENITO JUAREZ # 300 INT A","66056","LAZARO CARDENAS","25.78554","-100.3018","16.31","18.19","",""
"9944","PL/8988/EXP/ES/2015","GASOLINERA NAINARI  S.A. DE C.V.","NAINARI NO. 615 PTE.","85000","URBANIZABLE NO. 5","27.4993","-109.9449","16.08","17.86","","1/14/2017 5:00:00 PM"
"9945","PL/8992/EXP/ES/2015","MACIAS MUNOZ LEOCADIO","BOULEVARD GUSTAVO DIAZ ORDAZ # 1746 ORIENTE  ","47000"," ZONA CENTRO","21.27594","-102.298","16.4","18.17","17.49",""
"9946","PL/9181/EXP/ES/2015","EDUARDO JAVIER GUERRERO MAYMES Y COPROPIETARIO","AV MICHOACAN NO. 1200 ESQ. CALLE CUARTA","21120","PUEBLO NUEVO","32.6563","-115.497","16.17","","",""
"9947","PL/9090/EXP/ES/2015","E.S.G.E.S. S.A. DE C.V.","PROLONGACION PASEO FRANCISCO JAVIER MINA  Y EUSEBIO CASTILLO NO. 324","86060","CASA BLANCA","18.00034","-92.91969","15.56","17.34","16.63",""
"9948","PL/8908/EXP/ES/2015","COMBUSTIBLES ADITIVOS Y SERVICIOS MAGICOS S. DE R.L. DE C.V.","AV LAZARO CARDENAS N 3511","44955","JARDINES DE SAN IGNACIO","20.66959","-103.4035","16.53","18.41","",""
"9949","PL/8984/EXP/ES/2015","MAXIMUS DE YUCATAN  S. A. DE C. V.","CARRETERA DZITYA ENTRONQUE MERIDA-PROGRESO KM 1.90","97206"," IDZITYA","21.05138","-89.66971","15.42","17.19","16.49",""
"9950","PL/9044/EXP/ES/2015","GASOLINERA LOS ANGELES  S.A. DE C.V.","AV 16 DE SEPTIEMBRE N 4322","72534","HUEXOTITLA","19.02657","-98.20869","15.78","17.55","",""
"9951","PL/9078/EXP/ES/2015","ESTACION DE SERVICIO TECOLUTLA  S.A. DE C.V.","CARRETERA FEDERAL GUTIERREZ ZAMORA-TECOLUTLA S/N","93570","FRACC. ISLA DONA MARIA","20.47767","-97.01967","15.48","","16.57","1/27/2017 12:30:00 AM"
"9952","PL/9107/EXP/ES/2015","SERVICIOS GASOLINEROS DE MEXICO  S.A. DE C.V.","BLVD. AEROPUERTO KM. 3.5 NO. 860","37530","SAN JOSE EL ALTO","21.0802","-101.6091","16.09","17.86","17.16",""
"9953","PL/9121/EXP/ES/2015","COROLEOS ZARAGOZA  S.A. DE C.V.","AV. LIC. MELQUIADES MORALES FLORES #1510","73900","S/C","19.76532","-97.55063","","","16.78","1/13/2017 11:37:00 PM"
"9953","PL/9121/EXP/ES/2015","COROLEOS ZARAGOZA  S.A. DE C.V.","AV. LIC. MELQUIADES MORALES FLORES #1510","73900","S/C","19.76532","-97.55063","15.71","17.48","","1/13/2017 11:59:00 PM"
"9954","PL/9040/EXP/ES/2015","GASOLINERA ARIES S.A. DE C.V.","PROLONGACION 14 SUR NUM. 6309","72477","LOMA LINDA","19.00364","-98.20762","15.78","17.55","16.85",""
"9955","PL/9191/EXP/ES/2015","AUTOSERVICIO EXPRES DE COMBUSTIBLES TERAN S.A DE C.V","CARRETERA VIA LIBRE ARRIAGA-TAPACHULA KM 205+700","30580","  ","15.37701","-92.75909","16.1","17.87","17.17",""
"9956","PL/9051/EXP/ES/2015","SERVICIO CASTANO S.A. DE C.V.","BOULEVARD ARTURO MONTIEL ROJAS NO. 2 ESQ. GUADALUPE VICTORIA","54409","INDEPENDENCIA","19.639","-99.31843","16.27","18.14","17.01",""
"9957","PL/8905/EXP/ES/2015","MULTISERVICIOS ESPECIALIZADOS MORITA  SA DE CV.","AVE. SIGLO XXI","20263","LOMAS DEL CHAPULIN","21.86207","-102.2481","16.16","17.93","17.23",""
