"PermisoId","NumeroPermiso","RazonSocial","Calle","CodigoPostal","Colonia","Latitud","Longitud","Regular","Premium","Diesel","FechaAplicacion"
"4789","PL/5113/EXP/ES/2015","GASOLINERA TLAZAZALCA  S.A DE C.V","CARR. LA PIEDAD-CARAPAN","58740","Sin Colonia","19.95641","-102.0512","16.29","18.06","17.36","1/13/2017 3:00:00 PM"
"4790","PL/5709/EXP/ES/2015","REFINADOS HUINALA  S.A. DE C.V.","CARR HUINALA V JUAREZ KM. 5  # 5100","66600","Antigua Hacienda Huinala","25.72884","-100.1456","16.31","18.19","17.03",""
"4794","PL/5104/EXP/ES/2015","GASOLINERA Y SERVICIOS MAZATLAN  S.A. DE C. V.","CARRETERA INTERNACIONAL KM. 1192.5","82190","NIÑOS HEROES","23.23272","-106.3899","15.94","17.71","17.04",""
"4795","PL/5942/EXP/ES/2015","AUTOSERVICIO YUCATAN  S.A. DE C.V.","TABLAJE 18963","97288","AMPLIACION CD.IND.F.CARRILLO PUERTO","20.9429","-89.69794","15.42","17.19","16.49","1/29/2017 12:00:00 AM"
"4796","PL/5920/EXP/ES/2015","GASOLINERA RIO YAQUI  SA DE CV","CARRT. INTERNACIONAL NO. 15 KM. 10.5","85210","Sin Colonia","27.60499","-109.9394","16.08","17.86","17.18",""
"4797","PL/5958/EXP/ES/2015","AUTOSERVICIO YUCATAN  S. A. DE C. V.","CALLE 26 X 1 TAB. CAT.5651 Y 4359","97430","CENTRO","21.11376","-89.2811","15.42","17.19","16.49","1/29/2017 12:00:00 AM"
"4798","PL/5623/EXP/ES/2015","GRUPO EMPRENDEDOR GASOLINERO  S.A DE C.V","AVENIDA 25 ORIENTE #1627","72500","BELLA VISTA","19.02916","-98.19273","15.78","17.55","16.85",""
"4799","PL/6081/EXP/ES/2015","JOSEFINA JANTES GUTIERREZ","AV 20 DE NOVIEMBRE N 12292","22100","20 DE NOVIEMBRE","32.51192","-116.9934","16.04","17.81","",""
"4801","PL/5979/EXP/ES/2015","ORVI COMBUSTIBLES  S.A. DE C.V.","PROLONGACION MIGUEL HIDALGO ORIENTE NO.613","52300","SAN JOSE SECC II","19.1057","-99.5783","15.97","17.74","17.04",""
"4803","PL/5378/EXP/ES/2015","ESTACION DE SERVICIOS PIONEROS  SA DE CV","AV FERNANDO BAEZA N 1305","33000","FRACC SAN MARCOS","28.172","-105.4717","16.12","18.08","17.39",""
"4804","PL/6184/EXP/ES/2015","SERVICIO ULTRA  SA DE CV","Periférico Carlos Pellicer Cámara Nº 2738 Esq. Estaiujat ","86126"," Col. Miguel Hidalgo  ","17.9769","-92.97305","15.56","17.34","16.63",""
"4809","PL/6153/EXP/ES/2015","SERVICIO RIOJAS  SA DE CV","HIDALGO Y MUZQUIZ SN","25420","CENTRO","27.42886","-100.9908","16.46","","","1/16/2017 10:20:00 PM"
"4809","PL/6153/EXP/ES/2015","SERVICIO RIOJAS  SA DE CV","HIDALGO Y MUZQUIZ SN","25420","CENTRO","27.42886","-100.9908","","","17.54","1/16/2017 10:52:00 PM"
"4810","PL/5822/EXP/ES/2015","MANUEL ALEJANDRO VELDERRAIN CASTRO","CALLE 600 S/N","85515","LLANO DE ZARAGOZA","27.40894","-110.2376","16.08","17.86","17.18","1/29/2017 4:18:00 PM"
"4811","PL/5751/EXP/ES/2015","GASOLINERA DE SAN MARTIN  S.A. DE C.V.","AV 16 DE SEPTIEMBRE N 12","72685","San Martin Zoquiapan","19.13269","-98.30737","15.78","","16.85",""
"4813","PL/6156/EXP/ES/2015","GASOLINAS Y LUBRICANTES  SA DE CV","AV SOLIDARIDAD N 1","87496","FRACCIONAMIENTO LOS ANGELES","25.84896","-97.4827","15.8","","16.95",""
"4814","PL/5466/EXP/ES/2015","SERVICIO PERISUR DEL REAL  S.A. DE C.V.","AVENIDA JUAN PABLO SEGUNDO NO.4906","31090","PRIMERO DE MAYO","28.63172","-106.0211","16.12","18.08","17.39",""
"4816","PL/5914/EXP/ES/2015","SERVICIO BUENOS AIRES S.A. DE C.V.","CARRETERA VICTORIA-MATAMOROS-REYNOSA KM ","87600"," RCHO BUENOS AIRES","25.06602","-98.071","16.46","","17.54",""
"4818","PL/5625/EXP/ES/2015","MARIA DEL CARMEN NORIEGA DOMINGUEZ","KM 108 CARRETERA CARRANZA PUJILTIC S/N","30310"," SAN FRANCISCO PUJILTIC","16.28447","-92.45483","15.73","17.5","16.8",""
"4819","PL/6162/EXP/ES/2015","MALSAN  SA DE CV","CARRET. FED. NO. 15 TOLUCA-ZITACUARO KM 24.4","50941","LOC. EL PAREDON","19.38943","-99.83533","15.97","17.74","17.04",""
"4820","PL/6078/EXP/ES/2015","INMOBILIARIA PAZJOTA  S.C. DE R.L. DE C.V.","AVENIDA SANTA ANA S/N","23080","SANTA MARIA","24.11844","-110.3355","16","17.76","17.07",""
"4821","PL/5881/EXP/ES/2015","SERVICIO DELORRE   S.A. DE C.V.","H. CONGRESO DE LA UNION NO. 22","15220","POPULAR RASTRO","19.45132","-99.11591","16.32","18.19","",""
"4822","PL/6144/EXP/ES/2015","SERVICIO TROKA  S.A. DE C.V.","Circuito Vial Dr. Jorge Jiménez Cantú No. 1425  ","50450","DOS DE ABRIL","19.80189","-99.86556","15.97","17.74","17.04",""
"4823","PL/6186/EXP/ES/2015","PETRO EXPRESS GPE.  S.A. DE C.V.","ELOY CAVAZOS 5277","67190","LA PLAYA","25.65467","-100.2089","16.31","18.19","",""
"4824","PL/5363/EXP/ES/2015","PETRO G  S.A. DE C.V.","CARR. AUTOPISTA MONTERREY-REYNOSA KM 208.5","88730","GRANJAS ECONOMICAS DEL NORTE","26.04949","-98.38596","12.89","15.88","16.95","1/9/2017 1:00:00 PM"
"4826","PL/5070/EXP/ES/2015","NICROC INMOBILIARIA  S.A. DE C.V.","BLVD. CADIZ NO. 1001","22705","VILLAS PUNTA PIEDRA","32.08572","-116.8818","16.16","17.93","17.28",""
"4828","PL/5929/EXP/ES/2015","AUTOSERVICIO YUCATAN  SA DE CV","KM 46 CARRT. MERIDA-TIZIMIN","97527","SUMA","21.09184","-89.18306","15.42","","","1/29/2017 12:00:00 AM"
"4830","PL/5548/EXP/ES/2015","GASOLINERA PARADOR STA URSULA  S.A. DE C.V.","CARRETERA FED. ZIHUATANEJO . L. CARDENAS KM. 218","40888"," S/C","17.76376","-101.6725","16.59","18.36","17.66",""
"4831","PL/5856/EXP/ES/2015","GASOLINERA COYULA  S.A. DE C.V.","PERIFERICO ORIENTE NO. 2101","45405","COYULA","20.66344","-103.2332","16.52","18.4","17.24","1/13/2017 2:30:00 PM"
"4835","PL/6030/EXP/ES/2015","ADMINISTRADORA DE GASOLINERAS ESMEGAS  S.A. DE C.V.","AV. JIMENEZ CANTU S/N  MZNA. 1   LOTE 2 ","52930","FRACCIONAMIENTO LAGO ESMERALDA","19.5493","-99.2843","16.27","18.14","17.01",""
"4836","PL/5799/EXP/ES/2015","ENERGETICOS Y SUMINISTROS DE SAN MARTIN  S.A. DE C.V.","PARAJE XOCHIHUEHUE KM.213.013 CARR.NAL.TLAPA-PUEBL","41240","Sin Colonia","17.91458","-98.49447","16.59","18.36","17.66",""
"4837","PL/5865/EXP/ES/2015","SIDRONIO RODRIGUEZ MORA  SU SUCESION","CALZ. INDUSTRIAL PALACO N° 2298","21397","GONZALEZ ORTEGA","32.59191","-115.4003","16.17","17.95","17.29",""
"4838","PL/5637/EXP/ES/2015","GASERVICIO SANTA CLARA  S.A. DE C.V.","CARRETERA A SAHUARIPA ESQ. BLVD DE LOS SERIS 353","83299","PARQUE INDUSTRIAL","0","0","16.06","17.83","17.16",""
"4839","PL/5922/EXP/ES/2015","GASOLINERA J.V.  S.A. DE C.V.","MARIANO JIMENEZ Y PROLONGACION DE CALLE HIDALGO","33980","SIN NOMBRE","27.13791","-104.9139","16.35","18.28","17.58","1/15/2017 7:35:00 PM"
"4843","PL/5880/EXP/ES/2015","SERVICIO SAGA  S.A. DE C.V.","AUTOPISTA TORREON-SAN PEDRO KM. 6+700","27000","Sin Colonia","25.62556","-103.3867","16.13","17.9","17.2","1/13/2017 7:15:00 PM"
"4846","PL/5683/EXP/ES/2015","SUPER SERVICIO DLT  SA DE CV","SOR JUANA INES DE LA CRUZ NO. 320","54000","CENTRO INDUSTRIAL TLALNEPANTLA","19.53944","-99.21012","16.27","18.14","17.01",""
"4850","PL/5903/EXP/ES/2015","MAGAM S.A.DE C.V.","BLVD GUSTAVO DIAZ ORDAZ N 15597","22116","MAURILIO MAGALLON","32.48659","-116.9484","16.04","17.81","17.16",""
"4852","PL/5746/EXP/ES/2015","ROBERTO HENOCH AGUILAR GALINDO","EJE NORTE SUR No 1  MZA III  LOTE 1","43800","ZONA INDUSTRIAL","19.82642","-98.97701","15.79","17.56","16.89",""
"4853","PL/6183/EXP/ES/2015","SERVICIO CUPULA  S.A. DE C.V.","AV. RIO MANZANO Y/O PROLONGACION LERDO","56370","BONITO EL MANZANO","19.42185","-98.90289","16.32","18.19","17.06",""
"4855","PL/5869/EXP/ES/2015","CARFLOR  S.A. DE C. V.","EXIQUIO CORONA NUM. 541","48298","LA FLORESTA","20.66034","-105.2183","16.4","","","1/14/2017 3:10:00 PM"
"4855","PL/5869/EXP/ES/2015","CARFLOR  S.A. DE C. V.","EXIQUIO CORONA NUM. 541","48298","LA FLORESTA","20.66034","-105.2183","","18.17","","1/14/2017 3:11:00 PM"
"4855","PL/5869/EXP/ES/2015","CARFLOR  S.A. DE C. V.","EXIQUIO CORONA NUM. 541","48298","LA FLORESTA","20.66034","-105.2183","","","17.49","1/14/2017 3:12:00 PM"
"4856","PL/5282/EXP/ES/2015","SERVICIO PARAJE S.A. DE C.V.","BOULEVARD ARTURO MONTIEL ROJAS NO. 800","54400","LOMA DE LA CRUZ","19.6139","-99.28525","16.27","18.14","17.01",""
"4857","PL/5305/EXP/ES/2015","SUPER SERVICIOS MORENO  S.A. DE C.V.","AUTOPISTA COLIMA-MANZANILLO KM 38","28100","TECOMAN CENTRO","18.9545","-103.8852","15.95","17.71","17.02",""
"4858","PL/6168/EXP/ES/2015","TREJO BENITEZ ADOLFO","CARRETERA MEXICO-LAREDO KM. 9","42390","Santa Maria Xigui","20.45056","-99.35984","16.4","18.17","17.49","1/14/2017 3:30:00 PM"
"4859","PL/5248/EXP/ES/2015","MULTISERVICIOS COSTA DEL SOL  S.A. DE C.V.","CARRETERA FEDERAL CIHUATLAN MANZANILLO KM. 23.150","28868"," LA CENTRAL  MANZANILLO  COLIMA","19.13935","-104.432","15.95","17.71","17.02","1/14/2017 4:59:00 PM"
"4860","PL/6179/EXP/ES/2015","OPERADORA DE ESTACIONES DE SERVICIO CIMA  S.A. DE C.V.","Carretera Reforma - Villahermosa Km.5+240  Ranchería Corregidora Ortiz 2da. ","86280"," Rancheria Corregidora Ortiz 2da.","17.92691","-91.41817","15.56","17.34","16.63",""
"4861","PL/6139/EXP/ES/2015","SERVICIO RIO CALZADAS  S.A. DE C.V.","Blvd. Antonio M.Quirazco ","96980","J MARIO ROSADO","17.93467","-94.10315","15.4","17.18","16.48",""
"4863","PL/6054/EXP/ES/2015","LIZARDE Y COMPA¬IA  SA DE CV","CARR. A AGUASCALIENTES KM 1","47300","S/C","21.18877","-102.8853","16.4","18.17","17.49",""
"4868","PL/6092/EXP/ES/2015","OCTAMAR DE SONORA  S.A. DE C.V.","BOULEVARD FREMONT 91 ESQUINA AVENIDA SINALOA","83350","BENITO JUAREZ","31.3058","-113.5338","16.54","18.4","17.68",""
"4871","PL/5409/EXP/ES/2015","GASOLINERA INDEPENDIENTE  S.A. DE C.V.","BLVD. GARCIA DE LEON NO. 33","58260","CHAPULTEPEC SUR","19.69106","-101.1795","16.14","17.91","",""
"4872","PL/5100/EXP/ES/2015","GASOLINERA EXPRESS DE BUENAVISTA  S.A. DE C.V.","20 DE NOVIEMBRE 44","60500","CENTRO","19.20808","-102.5862","16.26","18.03","17.33",""
"4873","PL/5226/EXP/ES/2015","GRUPO CORPORATIVO FEYESAR  S.A. DE C.V.","BLVD. FRANCISCO I MADERO 1132","80090","LAS VEGAS","24.80511","-107.3802","16.24","18.01","",""
"4877","PL/6150/EXP/ES/2015","EL CHARRO GASOLINERA  S.A.","VERACRUZ 263 ESQ FRANCISCO MONTEVERDE","83190","SAN BENITO","29.09263","-110.9693","16.06","17.83","",""
"4878","PL/5732/EXP/ES/2015","SUPER SERVICIO CLAUDIA DE GUADALAJARA S.A. DE C.V.","ARROYO DE ENMEDIO NO. 797","45403","LA GIGANTERA","20.60085","-103.2392","16.52","18.4","17.24",""
"4879","PL/6118/EXP/ES/2015","SUPER SERVICIO ALVAREI  S.A  DE C.V","LIBRAMIENTO JORGE JIMENEZ CANTU # 1198","50453","BONGONI","19.80438","-99.86916","","17.54","","1/19/2017 11:12:00 AM"
"4879","PL/6118/EXP/ES/2015","SUPER SERVICIO ALVAREI  S.A  DE C.V","LIBRAMIENTO JORGE JIMENEZ CANTU # 1198","50453","BONGONI","19.80438","-99.86916","15.77","","","1/19/2017 11:13:00 AM"
"4879","PL/6118/EXP/ES/2015","SUPER SERVICIO ALVAREI  S.A  DE C.V","LIBRAMIENTO JORGE JIMENEZ CANTU # 1198","50453","BONGONI","19.80438","-99.86916","","","17.04","1/19/2017 11:14:00 AM"
"4880","PL/5105/EXP/ES/2015","GASOLINERA LAS AMERICAS  SA","AV DELAS AMERICAS N 452","44650","LADRON DE GUEVARA","20.68543","-103.3732","16.52","18.4","",""
"4882","PL/5939/EXP/ES/2015","SERVICIO LEYVA  S.A. DE C.V.","AVE. TECNOLOGICO NO.5720","31710","CENTRO","30.38473","-107.8861","16.54","18.4","17.68",""
"4884","PL/5515/EXP/ES/2015","SERVICIO AMERICA DE PUEBLA  SA DE CV","CALLE RIO DE JANEIRO NO. 4","72420","AMERICA NORTE","19.04406","-98.16595","15.78","17.55","","1/5/2017 1:09:00 PM"
"4886","PL/6124/EXP/ES/2015","ASTRID FRANQUICIAS Y ESTACIONES DE SERVICIO S.A. DE C.V.","AUTOPISTA CORDOBA-VERACRUZ KM 89","9423"," San Gabriel El Tejar","19.07609","-96.20351","15.33","17.11","16.41",""
"4888","PL/6193/EXP/ES/2015","SERVICIOS AVILA DEL NOROESTE  S.A. DE C.V.","AV GUERRERO N 702 PONIENTE","85120","DEL VALLE","27.49426","-109.9455","16.08","17.86","",""
"4889","PL/5499/EXP/ES/2015","LUBRICANTES HUALAHUISES  SA DE CV","CARRETERA NACIONAL S/N","67880","CENTRO","24.88844","-99.6723","16.46","18.22","17.54",""
"4890","PL/6072/EXP/ES/2015","LINA MARIA SALAZAR NOGALES","AV. QUIROZ Y MORA ESQ. PARICUTIN NO.1","83630","SAN FRANCISCO","30.72461","-112.1514","16.54","18.4","","1/28/2017 12:01:00 AM"
"4891","PL/5918/EXP/ES/2015","COMBUSTIBLES Y REFACCIONES FRIESEN S.A. DE C.V.","LOTE NO.20","31640","FRACCIONAMIENTO RANCHO BUENAVISTA","29.00182","-106.7121","16.54","","17.68",""
"4892","PL/5907/EXP/ES/2015","DANILT  S. DE R.L.","BLVD. JOSEFA ORTIZ DE DOMINGUEZ SIN NUMERO","83553","ORIENTE","31.34281","-113.5228","16.54","18.4","17.68",""
"4894","PL/6050/EXP/ES/2015","GASOLINERA EL PARRAL S.A. DE C.V.","CARRT. TUXTLA-REVOLUCION MEXICANA KM 50+995","30530"," EL PARRAL","16.3589","-92.97805","15.73","17.5","16.8","1/27/2017 6:30:00 PM"
"4895","PL/5507/EXP/ES/2015","VICTOR MANUEL CIRIGO ARIAS","CARRETERA HUAJUAPAN TEHUACAN S/N","69000","AGENCIA LA JUNTA","17.82112","-97.755","15.77","17.54","16.84",""
"4896","PL/5902/EXP/ES/2015","GASOLINERIA EL PEºON  S.A. DE C.V.","AV ELOY CAVAZOS N 3810","67182","FRACC EL PE#ON","25.65727","-100.2224","16.31","18.19","",""
"4897","PL/6065/EXP/ES/2015","GASOLINERA RINCON DEL CIMATARIO SA DE CV","PROLONGACION EZEQUIEL MONTES 10200","76080","EJIDO CASA BLANCA","0","0","16.02","17.79","17.09",""
"4900","PL/6083/EXP/ES/2015","SERVICIO OBISPADO  S.A. DE C.V.","TECONOLOGICO #1729","26080","BOULEVAR REPUBLICA ","28.69528","-100.5627","","","0","1/1/1753 12:00:00 AM"
"4900","PL/6083/EXP/ES/2015","SERVICIO OBISPADO  S.A. DE C.V.","TECONOLOGICO #1729","26080","BOULEVAR REPUBLICA ","28.69528","-100.5627","","17.9","","1/13/2017 10:40:00 AM"
"4900","PL/6083/EXP/ES/2015","SERVICIO OBISPADO  S.A. DE C.V.","TECONOLOGICO #1729","26080","BOULEVAR REPUBLICA ","28.69528","-100.5627","16.13","","","1/13/2017 10:41:00 AM"
"4901","PL/5152/EXP/ES/2015","SUPER SERVICIO SOLIDARIDAD  S.A. DE C.V.","BLVD. SOLIDARIDAD NO. 15262","36821","EJIDO LO DE JUAREZ","20.71359","-101.35","16.14","17.92","17.22",""
"4902","PL/5411/EXP/ES/2015","SERVICIO MONTELONGO  SA DE CV","KM 429.0 CARR CENTRAL","78430","CENTRO","22.19488","-100.941","15.81","17.73","16.88",""
"4909","PL/5937/EXP/ES/2015","SERVICIO MANACAR  S.A. DE C.V.","MIGUEL HIDALGO NO. 10","68300","CENTRO","18.08027","-96.11984","15.61","17.38","",""
"4910","PL/6055/EXP/ES/2015","MAXI ENERGETICOS DEL SURESTE  S.A. DE C.V.","MADERO Y JUAN ESCUTIA","96700","PLAYA SUR","17.97832","-94.54648","15.45","","",""
"4911","PL/6195/EXP/ES/2015","SERVICIO OTEAPAN S.A. DE C.V.","Av. Las Palmas Nº 214 L.24 25 y 26 Mz","96535","FRACC. PARAISO","18.14571","-94.47221","15.4","17.18","16.48",""
"4912","PL/5065/EXP/ES/2015","MAGNA PLUS  S.A. DE C. V.","AV. UNIVERSIDAD NO. 3101","31260","UNIVERSIDAD","28.65784","-106.0934","16.12","18.08","",""
"4913","PL/5540/EXP/ES/2015","ESTACION DE SERVICIOS HOCHFELD CAMPO 6  COL.LAS VIRGINIAS  S.A. DE C.V.","AV. PRINCIPAL N.- 601","31845","LAS VIRGINIAS","30.88887","-108.1924","16.54","","17.68","1/16/2017 7:35:00 PM"
"4914","PL/6087/EXP/ES/2015","SAN ANTONIO TEKAX  S. A. DE C. V.","CALLE 24 X 19 NO. 180","97860","CENTRO","20.40078","-89.5333","15.42","17.19","16.49","1/29/2017 12:00:00 AM"
"4915","PL/5558/EXP/ES/2015","Servicio Hermanos Vega S.A. de C.V.","AV JUAREZ N S/N","31890","SEGURO","29.84716","-107.4613","16.54","","17.68",""
"4916","PL/5557/EXP/ES/2015","SUPER SERVICIO BOGAVANTE  S.A. DE C.V.","AV JUAREZ N 1303","73800","CENTRO","19.81257","-97.35963","15.71","17.48","16.78","1/14/2017 11:35:00 AM"
"4917","PL/5578/EXP/ES/2015","SERVICIO INDEPENDENCIA  SA DE CV","AV. SIGLO XXI NO 700","20900","MARAVILLAS","21.94627","-102.2968","16.16","17.93","17.23",""
"4919","PL/6058/EXP/ES/2015","PETROMERIDA S.A. DE C.V.","CALLE 12 NUM. 315 Y 317 POR 35 Y 37","97165","MELCHOR OCAMPO","20.97583","-89.56513","15.42","17.19","16.49","1/29/2017 12:00:00 AM"
"4921","PL/6130/EXP/ES/2015","SERVICIO FUNDADORES  S.A. DE C.V.","ANAHUAC No. 750","21470","CUAUHTEMOC","32.57233","-116.6125","16.17","17.95","","1/28/2017 12:05:00 AM"
"4923","PL/5227/EXP/ES/2015","GASOLINERA Y SERVICIOS AEROPUERTO  S.A. DE C.V.","CARRETERA TAPACHULA  PUERTO MADERO KM. 16.5","30830","Sin Colonia","14.79393","-92.35945","15.95","17.72","17.02",""
"4925","PL/5960/EXP/ES/2015","AUTO SERVICIO CATEMACO  S.A. DE C.V.","KM. 592 CARR. COSTERA DEL GOLFO","95870","Sin Colonia","18.42096","-95.11918","16.1","17.87","17.17",""
"4926","PL/5812/EXP/ES/2015","OPERADORA LUCENSE  S.A. DE C.V.","AV. 20 DE NOVIEMBRE ESQ. AV. HIDALGO","52600","CENTRO","19.18357","-99.46676","15.77","","","1/19/2017 12:18:00 AM"
"4926","PL/5812/EXP/ES/2015","OPERADORA LUCENSE  S.A. DE C.V.","AV. 20 DE NOVIEMBRE ESQ. AV. HIDALGO","52600","CENTRO","19.18357","-99.46676","","17.54","","1/19/2017 12:19:00 AM"
"4927","PL/5946/EXP/ES/2015","DIANA CAROLINA SOTO GONZALEZ","BLVD. XALAPA-BANDERILLA ESQ.JUAN D LA BARRERA S/N","91010","REVOLUCION","19.57373","-96.92822","15.59","17.36","16.66",""
"4928","PL/5626/EXP/ES/2015","CANAGAS AUTLAN  S.A. DE C.V.","PREDIO ZACAPALA 320","48900"," Sin Colonia ","19.787","-104.2344","16.4","18.17","17.49","1/30/2017 10:00:00 AM"
"4929","PL/5291/EXP/ES/2015","MULTISERVICIOS DUAL  S.A. DE C.V.","CARRETERA MEXICO-TOLUCA KM 48.250","52740","SAN ANTONIO EL LLANITO","19.28108","-99.49442","15.97","17.74","17.04",""
"4930","PL/5887/EXP/ES/2015","GASOSUMI S.A. DE C.V.","GUSTAVO DIAZ ORDAZ NO. 115","91157","PREDIO DE LA VIRGEN","19.54694","-96.90473","15.59","17.36","",""
"4934","PL/5743/EXP/ES/2015","NICOLAS VAZQUEZ Y SAYAS","ALDAMA ESQ. CUAUHTEMOC","93700","CENTRO","19.76855","-97.24644","15.71","17.48","","1/18/2017 1:30:00 PM"
"4935","PL/5590/EXP/ES/2015","SERVICIO SERGAPAC  S.A. DE C.V.","CARRETERA CULIACAN EL DORADO NO. 395 SUR","80450","LOS CUARTOS","24.32238","-107.3687","15.94","17.71","17.04",""
"4937","PL/5493/EXP/ES/2015","GASOLINERA STA. BARBARA  S. DE R.L. DE C.V.","AVENIDA CENTENARIO NO. 20","33580","CENTRO","26.80767","-105.8173","16.12","18.08","17.39",""
"4938","PL/6039/EXP/ES/2015","AUTO SERVICIO AUTOPISTA QUECHOLAC  S.A. DE C.V.","KM 179+620 DE LA AUTOPISTA MEXICO-ORIZABA","75472"," FRANCISCO I. MADERO","18.9346","-97.69193","16.59","18.36","17.66","1/14/2017 1:59:00 PM"
"4940","PL/6138/EXP/ES/2015","SERVICIO RIO CALZADAS S.A. DE C.V.","TRANSISMICA NO.36","96343","ESTERO DEL PANTANO","18.10282","-94.45624","15.4","17.18","16.48",""
"4941","PL/5193/EXP/ES/2015","COMERCIALIZADORA BOSQUES  S.A. DE C.V.","PERIFERICO PTE NO. 1771","45116","PUERTA DE HIERRO","20.71793","-103.4252","16.53","18.41","17.26","1/9/2017 7:13:00 PM"
"4942","PL/5698/EXP/ES/2015","JORGE GUZMAN LOPEZ","PROLONGACION DE LA 1 AV. SUR OTE. 122","29610","BARRIO SAN SEBASTIAN SECCION SEGUNDA","17.13636","-93.30725","15.73","17.5","16.8",""
"4944","PL/5508/EXP/ES/2015","CAVE  S.A. DE C.V.","CA VICENTE GUERRERO N 701","28060","EL MORALETE","19.23672","-103.7149","16.14","17.9","17.21",""
"4946","PL/5345/EXP/ES/2015","ESTACION DE COMBUSTIBLE SANTA ANA  S.A. DE C.V.","CUERAMARO NO. 28 ESQ. AV. PADRE HIDALGO","36910","SANTA ANA PACUECO","20.34458","-102.0199","16.14","17.92","17.22",""
"4947","PL/5755/EXP/ES/2015","CIA. PETROLERA DE NOGALES  S.A. DE C.V.","AV ADOLFO LOPEZ MATEOS S/N","84000","CENTRO","31.32723","-110.945","16.23","18.15","",""
"4948","PL/5218/EXP/ES/2015","ABASTECEDORA DE COMBUSTIBLES SANCHEZ HERMANOS  S.A. DE C.V.","CLZDA. AEROPUERTO # 6338 PTE.","80148","BUGAMBILIAS","24.77393","-107.4541","16.24","18.01","17.34",""
"4949","PL/5932/EXP/ES/2015","GASOLINERA J.V.  S.A. DE C.V.","AUTOPISTA JIMENEZ - TORREON KM. 228+500","33980","SIN COLONIA","27.11272","-104.8835","16.35","18.28","17.58","1/15/2017 7:35:00 PM"
"4950","PL/5782/EXP/ES/2015","SERVICIO PETROJUELOS S.A. DE C.V.","CARRETERA OJUELOS-SAN LUIS POTOSI KM. 2 PINOS  ZACATECAS.","98920"," SIN COLONIA","21.87523","-101.5764","16.4","18.17","17.49","1/28/2017 1:35:00 PM"
"4951","PL/5679/EXP/ES/2015","SUPER SERVICIO DLT  SA DE CV","CARRET. MEXICO-TOLUCA KM. 52.125","52100","BARRIO LA CONCEPCION","19.28483","-99.53098","15.97","17.74","17.04",""
"4952","PL/6131/EXP/ES/2015","RAMSA DEL YAQUI  S. A. DE C. V.","EMILIANO ZAPATA 715","85200","FRACC. RICHARDSON VALLE DEL YAQUI","27.3547","-110.0285","16.08","","17.18",""
"4954","PL/6004/EXP/ES/2015","GOSACO  S.A. DE C.V.","CARRT A COLOMBIA KM 20.2 ENTRONQ. CON SALINAS VICT","65500"," .","25.94336","-100.28","16.46","18.22","17.54",""
"4956","PL/6075/EXP/ES/2015","BRAVO COMBUSTIBLES Y LUBRICANTES  S.A. DE C.V.","Blvd. Miguel Alemán S/N  Carret. Carlos A. Carrillo  ","95400"," Centro","18.36473","-95.77579","15.61","17.38","16.68",""
"4957","PL/5643/EXP/ES/2015","GASERVICIO  S.A. DE C.V.","BLVD. JOSE ALBERTO HEALY NORIEGA NO. 1080","83117","PUEBLITOS","29.15516","-110.9971","16.06","17.83","17.16",""
"4958","PL/5818/EXP/ES/2015","GASERVICIO  S.A. DE C.V.","BLVD. INSURGENTES NO. 19381","22225","LIBRAMIENTO","32.46627","-116.9168","16.04","17.81","17.16",""
"4960","PL/5721/EXP/ES/2015","PATRICIA LOPEZ FLORES","CARRETERA COMITAN - TRINITARIA KM.- 181+000","30000"," Comitán de Domínguez","16.18809","-92.1002","16.1","17.87","17.17",""
"4961","PL/5102/EXP/ES/2015","GAS SERVICIO SANTACRUZ  S.A. DE C.V.","AVE. MARIANO ABASOLO NO. 89","84140","CENTRO","31.23701","-110.5989","16.23","18.1","17.42","1/13/2017 1:30:00 PM"
"4963","PL/5819/EXP/ES/2015","GASERVICIO  S.A. DE C.V.","BLVD. INDUSTRIAL NO. 17515","22510","OTAY CONSTITUYENTES","32.53352","-116.9412","16.04","17.81","",""
"4965","PL/5681/EXP/ES/2015","SUPER SERVICIO DLT  S.A. DE C.V.","KENNEDY NO. 21-23","54426","VICENTE GUERRERO","19.6131","-99.31921","16.27","18.14","17.01",""
"4967","PL/5533/EXP/ES/2015","GASOLVER  S.A. DE C.V.","LA FRAGUA No. 795 ESQUINA IGNACIO DE LA LLAVE ","91910","IGNACIO ZARAGOZA","19.18144","-96.1335","15.33","17.11","",""
"4968","PL/5184/EXP/ES/2015","MACRO SERVICIO PLAZA  SA DE CV","AV. GUERRERO NO. 2812","88240","JUAREZ","27.47324","-99.50815","13.26","16.03","","1/13/2017 1:45:00 PM"
"4969","PL/5201/EXP/ES/2015","SERVICIO APOLO  S.A. DE C.V.","CARRT. GUADALUPE VICTORIA-VILLA HIDALGO KM 0+600","63751"," S/N","21.67786","-105.3221","16.33","","17.43",""
"4970","PL/6012/EXP/ES/2015","GASOLINERA VALLE DE GUADALUPE  S.A. DE C.V.","CARRETERA LAGO DE GUADALUPE KM. 5.5","52929","VILLAS DE LA HACIENDA","19.60916","-99.2318","16.27","18.14","17.01",""
"4971","PL/5062/EXP/ES/2015","ESTACION DE SERVICIO LOS ANGELES  SA DE CV","AV ALFONSO REYES N 4090 NORTE","64500","DEL NORTE","25.71785","-100.3101","","18.19","","1/15/2017 5:00:00 PM"
